Ch_1,Ch_2,Ch_3,Ch_4,Sample
-8.7745,-17.921,2.1416,8.927,14621
3.3342,-4.8103,3.0198,11.3,14622
0.46089,-3.1883,-7.491,-2.179,14623
-7.9532,-4.1208,-16.787,-14.857,14624
-15.176,-0.90801,-25.292,-25.238,14625
-29.549,-20.031,-38.394,-35.316,14626
-33.657,-22.168,-42.657,-38.16,14627
-28.112,-23.567,-29.789,-24.735,14628
-15.609,-21.862,-1.9002,-1.1199,14629
-14.049,-37.886,12.591,10.893,14630
16.357,8.6049,31.52,29.276,14631
8.2838,-0.81352,18.207,21.585,14632
13.983,-3.4046,34.819,36.875,14633
2.5278,-17.018,29.142,26.531,14634
18.125,-3.7249,46.83,44.887,14635
13.774,-11.698,41.7,41.12,14636
12.431,0.75125,33.895,34.104,14637
3.4906,-0.56902,10.17,17.115,14638
-2.751,1.0665,-10.893,-2.4101,14639
-19.678,-5.7243,-32.401,-26.209,14640
-34.079,-17.469,-43.913,-34.081,14641
-35.628,-15.493,-48.197,-38.732,14642
-45.811,-28.626,-54.669,-47.074,14643
-38.73,-19.988,-48.728,-44.331,14644
-47.512,-32.99,-52.574,-51.27,14645
-40.483,-24.637,-45.91,-41.508,14646
-25.922,-20.271,-23.358,-18.315,14647
-5.9135,-1.3548,7.5067,5.6484,14648
-15.996,-19.555,0.73462,-0.4665,14649
7.5332,3.0625,27.36,28.873,14650
10.572,0.46683,32.877,33.956,14651
25.676,15.744,50.16,47.468,14652
18.72,7.605,36.484,37.161,14653
15.963,5.4703,23.851,26.447,14654
1.3575,-3.1399,-0.41735,8.1384,14655
-9.0963,-3.732,-10.803,3.9873,14656
-12.252,-4.461,-16.204,-0.77249,14657
-8.9875,0.6836,-8.8747,2.0065,14658
3.1114,14.151,-3.1845,7.4126,14659
-5.721,-5.232,-12.037,1.4867,14660
3.8257,8.2333,3.4765,11.093,14661
0.94407,-2.8619,6.6104,10.052,14662
13.036,11.844,20.559,19.846,14663
2.994,0.45219,1.9016,4.7235,14664
6.0654,8.4194,-2.0436,3.9773,14665
-5.9779,-7.3516,-12.681,-3.6411,14666
4.0747,0.68484,8.8175,12.773,14667
-7.6075,-11.223,0.5924,-2.319,14668
4.3425,3.2366,4.5277,0.11894,14669
2.5054,-0.97127,2.6114,-3.4084,14670
1.7986,-1.2059,5.4395,-4.7524,14671
6.6629,8.8197,4.7614,-5.3079,14672
6.5955,10.36,9.0919,-0.13488,14673
17.902,18.216,17.45,1.1767,14674
16.612,16.525,12.825,-9.5506,14675
15.482,19.528,9.3302,-9.0525,14676
0.87594,6.441,-8.9218,-20.559,14677
-2.6948,13.166,-17.681,-22.887,14678
-11.899,-3.1949,-24.96,-25.698,14679
7.7053,18.739,-2.6378,-3.2264,14680
-0.308,-0.16536,-11.744,-8.2821,14681
4.7531,12.459,0.2472,1.8122,14682
-2.4979,1.3831,0.39974,7.0961,14683
14.42,10.049,20.17,26.807,14684
3.9363,1.2945,9.1894,10.709,14685
3.4988,5.5336,-1.7657,-0.30602,14686
2.467,6.3472,-9.1007,-6.3259,14687
3.1285,8.1533,-1.6428,0.39631,14688
8.2042,11.712,-2.2401,-4.7171,14689
-2.9507,4.2056,-13.998,-16.869,14690
5.4073,15.233,-3.6098,-5.9183,14691
5.5438,4.3898,-1.5828,-7.1614,14692
16.054,16.706,10.83,4.1424,14693
12.446,9.8948,10.171,9.3951,14694
17.599,20.657,14.68,14.819,14695
9.6159,2.7182,10.611,13.222,14696
24.746,21.973,22.73,29.56,14697
9.9295,5.9483,9.061,17.911,14698
11.145,9.9105,10.991,20.787,14699
-1.267,2.7015,-12.043,-0.36883,14700
-5.3276,7.0694,-13.221,-5.1916,14701
-9.4293,1.336,-13.788,-9.4706,14702
1.2777,6.9382,-3.0196,-6.8006,14703
-2.0277,1.2144,-11.938,-19.151,14704
-2.6077,5.2527,-11.442,-17.783,14705
-2.4195,9.0597,-10.802,-15.998,14706
-12.606,-4.0894,-18.085,-18.908,14707
-4.929,4.926,-2.4997,-4.3149,14708
-10.242,-3.4114,-7.1457,-6.7689,14709
-10.809,-0.44672,-15.053,-11.825,14710
-13.934,-5.2128,-19.573,-10.921,14711
-2.7775,6.2953,-6.8117,1.1841,14712
-8.3721,-0.49476,-15.09,-4.1253,14713
-0.73405,15.866,-7.4776,3.0503,14714
-4.5181,6.841,-13.84,-6.8998,14715
1.6667,15.342,-1.9827,3.3253,14716
-6.7205,8.8648,-13.032,-9.2449,14717
-1.7709,11.448,-8.036,-5.4234,14718
10.011,18.342,7.5815,4.8397,14719
20.117,24.721,0.18919,-4.6265,14720
12.444,12.063,2.7975,-3.9194,14721
22.317,24.089,18.272,13.186,14722
17.038,12.496,17.589,13.835,14723
15.608,12.207,25.209,20.577,14724
-1.0762,1.8498,4.5718,3.6765,14725
-12.765,-3.8846,-10.791,-11.48,14726
-23.432,-7.7218,-26.688,-24.734,14727
-32.103,-15.521,-41.412,-34.602,14728
-32.187,-14.337,-45.391,-39.166,14729
-30.603,-7.0213,-41.823,-35.626,14730
-23.845,-1.6042,-41.215,-36.011,14731
-14.994,-8.6987,-32.921,-28.195,14732
2.4667,9.3532,-15.535,-8.5884,14733
-9.5418,-3.5632,-14.536,-13.125,14734
3.7599,12.108,7.1141,2.6201,14735
-0.68079,0.29588,5.1184,3.4327,14736
13.189,11.86,21.225,16.876,14737
7.6353,-4.9649,14.721,12.389,14738
11.028,4.1325,9.2722,8.8352,14739
0.6392,-2.3203,-17.463,-17.085,14740
-2.1243,4.5959,-19.72,-20.94,14741
-9.5877,-1.6741,-17.529,-22.418,14742
1.6959,6.7493,-6.4006,-13.672,14743
-4.4263,0.43488,-19.786,-24.126,14744
-4.4483,-0.41573,-17.661,-20.005,14745
3.8719,4.419,-7.9249,-10.418,14746
4.634,-2.7517,3.4395,-0.5178,14747
18.666,7.1432,24.428,16.442,14748
8.4341,-8.6286,22.884,15.954,14749
9.7236,1.4147,30.127,24.927,14750
-12.253,-30.118,11.571,14.899,14751
7.0824,-2.323,11.784,15.77,14752
17.773,11.22,-1.0153,-2.1164,14753
12.518,8.3269,3.5944,1.194,14754
-2.6112,-14.556,-2.5073,-3.4208,14755
16.413,5.8452,20.698,17.48,14756
4.462,-7.2637,6.5701,4.8366,14757
2.6925,-5.6841,3.6247,-0.50996,14758
3.2751,-7.0135,6.2677,-2.5299,14759
8.134,-5.8257,17.616,3.0144,14760
17.59,5.1348,26.467,9.0949,14761
13.94,0.2667,21.46,8.766,14762
13.137,3.9583,17.824,5.5599,14763
-1.4387,-5.4136,-1.4619,-7.8935,14764
-4.504,-4.5858,-7.1103,-8.0342,14765
-14.373,-20.108,-17.084,-13.25,14766
-10.61,-9.5121,-17.433,-13.905,14767
-20.173,-26.906,-23.674,-20.669,14768
2.4123,-5.6284,1.1829,6.3,14769
-9.6727,-25.307,-7.4012,-3.1685,14770
-3.0818,-10.166,3.5041,5.7232,14771
-4.0165,-16.093,3.5279,7.5306,14772
8.4118,-5.1807,20.329,23.424,14773
16.848,4.0861,23.643,25.3,14774
31.306,14.525,28.499,30.19,14775
31.435,13.608,27.866,29.506,14776
20.421,4.4837,21.483,20.241,14777
17.535,5.5485,17.223,12.188,14778
14.747,-1.0813,18.841,14.598,14779
20.122,5.0784,16.531,14.131,14780
5.9937,-6.6991,0.57771,1.2024,14781
-2.8787,-7.6097,-3.9384,-8.1707,14782
-18.967,-22.63,-18.638,-27.812,14783
6.0236,5.6807,7.241,-1.0771,14784
5.0898,-8.9434,9.632,0.019208,14785
27.489,11.507,36.651,27.242,14786
28.863,2.067,44.067,35.617,14787
29.017,8.6368,43.379,36.121,14788
19.43,-0.49281,27.142,23.647,14789
25.459,9.8646,35.144,29.55,14790
17.347,8.4775,26.249,16.779,14791
4.8839,-0.16231,9.6063,-3.4679,14792
-0.065236,-0.23754,-0.35203,-12.038,14793
-6.3729,-9.2906,-5.1748,-12.538,14794
-14.668,-10.624,-12.859,-21.198,14795
-23.052,-21.314,-21.01,-27.427,14796
-16.153,-10.302,-15.966,-16.435,14797
-19.483,-20.846,-15.896,-15.248,14798
3.9543,-1.6207,14.652,14.394,14799
-3.3965,-12.937,7.2459,7.3859,14800
0.14957,-10.514,9.4837,15.385,14801
1.2724,-16.98,10.568,14.82,14802
22.983,14.788,20.782,20.93,14803
14.707,6.8831,11.214,17.497,14804
22.603,13.31,26.61,32.924,14805
9.0986,-7.4547,19.166,27.194,14806
-0.65551,-10.081,8.7405,14.224,14807
-9.0205,-3.2485,-10.006,-7.8733,14808
-14.734,-9.0622,-16.468,-12.794,14809
-8.8254,-8.6842,-14.532,-8.7253,14810
-15.595,-14.066,-19.397,-12.554,14811
-14.437,-13.134,-20.26,-14.057,14812
-8.2965,-16.074,-16.241,-10.174,14813
11.267,13.632,0.94234,6.6988,14814
5.2442,-5.3209,3.1836,9.7382,14815
19.567,9.1633,22.144,28.553,14816
0.84084,-1.9743,-0.96884,6.1066,14817
3.6844,6.0579,-1.1601,0.6923,14818
1.4612,-1.0815,-9.8396,-4.1739,14819
6.8429,9.5009,-2.8956,5.1966,14820
-5.0311,-2.2264,-9.0484,-3.1883,14821
0.23599,5.1503,0.23753,3.4146,14822
-4.5719,-6.5967,-2.6852,-1.1097,14823
-3.2066,-5.1246,-3.9483,1.8348,14824
3.3291,-0.65706,1.5889,10.413,14825
2.273,-7.2244,3.8836,12.633,14826
-0.26848,-11.254,5.0468,11.571,14827
-10.725,-21.646,4.344,10.902,14828
9.8133,26.381,3.93,13.522,14829
2.2816,14.095,-11.682,-0.97134,14830
-6.7016,8.2036,-13.123,-6.4274,14831
-22.126,-7.3265,-25.387,-19.273,14832
-16.715,3.4006,-15.103,-13.355,14833
-30.381,-8.2304,-30.554,-26.694,14834
-20.823,0.064902,-22.312,-18.134,14835
-25.851,-6.0129,-29.393,-24.859,14836
-24.056,-1.4649,-25.284,-18.207,14837
-26.976,-12.642,-23.241,-16.192,14838
-15.052,-2.9432,-6.5465,-4.9177,14839
-13.248,3.19,-6.4707,-3.747,14840
-12.47,-3.3634,-4.102,2.9998,14841
-11.047,-5.1611,-0.33793,3.1501,14842
-13.47,-2.438,0.63201,1.8319,14843
-10.584,5.1716,4.7728,2.0995,14844
-19.415,-12.137,-7.736,-11.421,14845
-2.3946,5.752,2.9595,2.7568,14846
-8.7475,-1.9687,-5.861,-3.4629,14847
-3.0056,11.124,-6.2851,-5.0133,14848
-16.212,-2.863,-19.866,-17.012,14849
-1.9258,12.895,-4.2135,-3.109,14850
-2.0052,2.8145,-3.1914,-1.9568,14851
4.8438,14.667,3.7316,2.2302,14852
-2.3935,3.296,-1.4696,-2.6668,14853
-5.2028,4.2392,5.4331,3.4099,14854
-17.032,-1.8704,-9.0272,-12.274,14855
-13.711,-2.6434,-9.9898,-11.753,14856
-15.923,-5.0882,-7.1827,-8.8249,14857
-25.259,-12.271,-14.317,-13.803,14858
-23.445,-8.6464,-16.182,-15.237,14859
-27.278,-16.935,-21.275,-18.286,14860
-2.6043,10.348,-3.7814,-1.5065,14861
-3.4217,-0.058288,1.5761,4.8971,14862
11.225,16.067,20.655,18.703,14863
5.9852,3.529,21.951,18.056,14864
14.927,11.647,33.362,36.534,14865
15.731,4.431,28.879,34.036,14866
22.196,12.547,31.015,37.154,14867
6.5613,-5.9362,7.188,16.162,14868
5.9105,3.455,0.60932,7.6912,14869
-14.84,-4.7997,-27.188,-18.716,14870
-26.453,-17.783,-40.879,-28.839,14871
-16.806,-13.737,-22.066,-18.702,14872
-1.7422,-6.1307,3.2639,-0.75274,14873
3.6992,-5.7936,4.5992,3.1274,14874
-3.6542,-7.0579,3.915,2.827,14875
-2.9805,-0.94879,7.9818,4.5596,14876
-6.4822,-14.761,-1.5706,-6.7965,14877
4.3472,5.5606,9.7847,2.228,14878
-3.0515,-4.3685,3.128,-9.5055,14879
1.4062,6.861,2.5345,-10.989,14880
-15.461,-9.4744,-14.564,-24.216,14881
1.1815,7.0418,-1.9651,-13.327,14882
-8.9843,-2.226,-16.541,-25.944,14883
-6.0034,7.9893,-16.419,-26.596,14884
-6.1553,6.1775,-17.49,-27.659,14885
1.916,15.214,-7.9742,-14.606,14886
-0.22488,6.3293,-7.9764,-13.389,14887
7.7436,2.8253,7.1991,2.8157,14888
14.484,2.7947,17.98,20.279,14889
9.6909,-1.881,19.534,24.952,14890
-3.5086,-17.465,20.68,25.287,14891
-9.331,-22.746,14.285,24.088,14892
25.212,30.703,34.993,39.925,14893
24.639,19.482,35.492,34.153,14894
33.391,25.08,42.306,37.417,14895
26.46,9.6584,36.73,31.844,14896
30.807,19.372,32.747,34.602,14897
17.374,10.877,17.006,22.932,14898
27.262,23.679,33.92,42.318,14899
16.445,9.3272,28.605,36.45,14900
17.857,11.413,36.35,37.649,14901
14.245,5.323,35.112,38.02,14902
16.787,-1.4648,40.609,42.078,14903
11.633,-8.7819,35.667,31.383,14904
4.0032,-9.9919,25.054,12.903,14905
-2.9074,-9.2099,4.2838,-12.064,14906
-14.519,-14.298,-14.726,-24.981,14907
-4.3765,2.1467,-11.043,-11.531,14908
-10.37,-10.042,-16.711,-9.6911,14909
-7.2199,-1.1541,-16.686,-15.651,14910
-22.261,-15.211,-41.821,-44.194,14911
-16.009,-1.8689,-42.685,-49.374,14912
-27.38,-14.621,-44.046,-51.299,14913
-19.636,-9.6585,-17.491,-15.613,14914
-21.591,-25.01,-16.263,-6.5241,14915
-5.4,-8.0828,-3.1337,3.8449,14916
-8.4283,-16.402,-0.67509,-1.093,14917
-2.231,-8.0666,10.852,2.9682,14918
-13.939,-14.527,-4.8242,-11.229,14919
-10.598,-12.15,-10.324,-15.315,14920
2.9022,2.3693,-9.3891,-10.546,14921
-6.9191,-4.5957,-22.498,-19.2,14922
-8.5674,1.7762,-24.369,-23.797,14923
-16.472,-5.8296,-34.91,-34.545,14924
-12.343,-2.0156,-26.386,-26.578,14925
-20.225,-25.555,-21.285,-23.647,14926
11.778,13.24,0.83822,-6.5855,14927
12.134,9.1465,-0.43566,-0.41979,14928
12.003,-0.10608,11.25,12.746,14929
1.9842,-20.696,1.4815,1.6992,14930
8.4379,-1.1326,-0.70073,-3.3654,14931
-0.020272,-1.6482,-17.304,-25.211,14932
8.2667,5.518,-12.063,-20.568,14933
0.94944,1.0641,-22.323,-31.875,14934
2.5929,5.6876,-23.462,-35.727,14935
0.15217,1.4639,-25.665,-35.401,14936
-2.3415,-0.9823,-24.052,-31.54,14937
0.45634,1.9387,-26.88,-34.019,14938
-9.5195,-7.2532,-32.657,-40.222,14939
-1.0929,8.5228,-21.229,-33.785,14940
-8.9575,-8.6749,-28.253,-38.988,14941
-1.1247,4.109,-22.011,-28.207,14942
-9.4163,-10.566,-24.602,-24.591,14943
-3.1279,-1.7922,-5.8403,-2.2083,14944
-11.675,-10.322,-9.6117,1.0751,14945
6.3696,4.8954,8.0055,15.866,14946
1.0391,-11.491,2.7869,5.9171,14947
4.8282,-3.0717,3.3354,9.6409,14948
-4.6532,-7.7346,-14.516,-9.5585,14949
5.5445,0.026158,-4.7303,-2.0052,14950
17.12,7.4907,4.7559,6.8905,14951
16.228,10.049,6.0144,5.0028,14952
4.8273,4.3337,-2.1892,-4.635,14953
-4.5506,-1.6876,-14.346,-12.898,14954
-3.9449,6.5625,-15.361,-7.6224,14955
-14.184,-5.0895,-18.236,-8.4543,14956
-6.8342,1.5756,-8.7449,-4.7011,14957
-13.599,-12.449,-15.313,-15.213,14958
-0.75624,0.71501,-6.071,-7.2555,14959
-8.6584,-12.192,-7.166,-14.263,14960
8.3199,7.4273,21.317,5.5871,14961
3.8227,-9.8187,20.699,7.2932,14962
2.6633,0.040169,12.613,5.9346,14963
1.1395,-2.3651,2.1949,-4.362,14964
20.59,7.0556,31.101,18.563,14965
25.147,4.9789,40.511,27.703,14966
18.241,6.6565,33.679,20.25,14967
7.266,7.4159,20.621,10.991,14968
6.3166,-0.80952,26.067,17.105,14969
13.024,0.1135,37.718,28.39,14970
10.988,-6.0519,35.33,30.607,14971
4.4105,-4.8663,26.204,24.149,14972
-10.925,-18.268,11.86,12.638,14973
-6.9551,-5.1395,16.316,16.16,14974
-16.364,-21.557,9.5608,9.4112,14975
-4.6546,-3.259,23.143,18.401,14976
-17.67,-18.236,5.8463,4.437,14977
-15.271,-12.304,-1.3705,4.8494,14978
-7.5784,-8.289,6.0948,12.376,14979
15.247,8.4329,35.821,36.088,14980
9.2718,0.2568,30.551,33.469,14981
15.301,12.222,36.62,43.549,14982
7.2227,7.3648,15.672,22.133,14983
5.772,2.5153,3.6305,8.6203,14984
8.1833,5.5075,6.9254,10.245,14985
-5.9389,-8.3485,-2.801,0.57328,14986
-15.774,-8.8914,-12.654,-10.401,14987
-22.083,-13.713,-17.482,-14.321,14988
-5.368,-1.3842,-7.2613,-1.4929,14989
-9.7432,-6.4592,-14.534,-8.4087,14990
-2.659,10.438,-4.9178,0.41566,14991
-15.692,-5.9837,-20.548,-8.0827,14992
-5.7611,7.4431,-16.231,1.1358,14993
-4.9196,0.076093,-20.156,-4.8576,14994
6.206,20.458,-13.546,-2.6123,14995
4.883,15.139,-14.069,-4.1167,14996
15.485,24.876,1.8578,7.7494,14997
9.0632,21.462,-6.1293,-1.255,14998
14.489,23.3,-3.0337,-2.2565,14999
9.3063,18.981,-6.8336,-8.7334,15000
0.94518,10.228,-10.757,-15.042,15001
-2.1507,14.065,-10.124,-13.129,15002
-15.388,2.8722,-18.757,-18.014,15003
-9.9369,8.0077,-19.185,-20.678,15004
-17.845,3.005,-25.222,-26.309,15005
-15.983,9.2092,-18.823,-21.408,15006
-25.596,-4.1855,-34.194,-32.722,15007
-12.058,16.09,-26.145,-27.264,15008
-15.353,3.4855,-37.158,-40.272,15009
-1.1333,19.687,-30.525,-31.876,15010
-3.6486,8.4003,-30.243,-27.898,15011
13.406,17.589,-3.4717,-4.555,15012
17.112,21.096,13.244,9.2579,15013
14.277,4.6414,31.693,29.31,15014
18.271,-7.1865,44.597,44.389,15015
42.458,29.404,51.239,55.399,15016
41.883,30.794,44.703,49.636,15017
23.502,7.9114,33.959,41.621,15018
12.158,6.0621,14.788,27.452,15019
-3.4378,-3.6633,-3.2146,7.3183,15020
-3.2448,6.1892,-4.3575,2.7973,15021
-20.412,-11.685,-22.259,-13.775,15022
-10.421,-3.9457,-13.052,-8.2344,15023
-15.807,-17.678,-20.026,-20.811,15024
-3.7888,-0.31961,-5.964,-15.07,15025
-3.0266,-4.7887,-0.86478,-9.3815,15026
18.965,11.955,24.015,15.57,15027
22.47,1.1834,28.846,22.962,15028
24.146,6.5633,27.768,23.258,15029
9.4095,-5.2282,13.98,10.977,15030
5.8623,-2.2942,13.285,9.7322,15031
-3.4173,-5.7419,-1.8198,-3.7231,15032
-7.9457,-9.9768,-10.147,-4.808,15033
-1.5829,-4.3824,-8.5866,0.68641,15034
-7.6866,-10.234,-10.281,-0.6222,15035
1.1884,-0.077637,3.6126,8.5916,15036
-3.3385,-11.327,1.8636,5.0468,15037
5.9729,1.1941,13.62,11.391,15038
-0.66077,-12.299,12.861,5.8842,15039
8.1671,-0.10681,28.768,20.222,15040
2.0423,-14.397,27.04,18.602,15041
11.822,-3.3314,32.128,17.676,15042
5.1663,-13.504,14.619,5.4971,15043
18.2,6.0721,14.849,8.8315,15044
16.389,3.1292,9.3564,3.3043,15045
19.081,4.6099,19.772,14.838,15046
11.56,-1.702,14.437,10.113,15047
8.911,0.68429,7.4999,3.8995,15048
11.041,3.9445,-1.5202,-2.7123,15049
3.6986,-9.5498,-1.2671,-2.7015,15050
-2.6931,-15.776,13.559,10.903,15051
-4.7637,-3.2411,-2.2782,-2.8148,15052
17.498,34.909,-9.0252,-12.21,15053
0.51315,2.3004,-21.512,-17.61,15054
10.225,9.4433,-10.605,0.63398,15055
13.505,3.2823,-5.2274,9.5043,15056
22.934,15.137,1.1121,14.52,15057
14.24,8.6851,-13.895,3.4277,15058
19.916,8.9754,-4.3332,10.341,15059
16.854,0.69453,-5.7542,5.2693,15060
19.071,7.6459,1.5253,11.333,15061
2.778,-5.5167,-11.482,-3.5368,15062
-11.828,-7.4191,-22.282,-16.742,15063
-21.82,-11.283,-34.567,-32.065,15064
-30.065,-10.257,-44.878,-42.382,15065
-34.222,-14.168,-42.926,-44.034,15066
-29.524,-19.815,-30.232,-36.454,15067
-14.712,-6.0337,-16.805,-24.687,15068
-1.4999,-12.077,-1.3364,-5.737,15069
25.936,8.1491,24.194,24.958,15070
18.59,-3.0461,25.398,22.052,15071
26.443,11.936,38.721,32.7,15072
8.3753,-2.65,19.59,18.142,15073
6.8144,3.0273,17.706,16.494,15074
-12.48,-15.923,2.0688,1.9068,15075
-19.998,-12.565,0.73824,-5.1222,15076
-34.372,-23.486,-19.852,-23.015,15077
-26.599,-18.1,-16.113,-15.619,15078
-21.727,-16.32,-11.809,-14.977,15079
-14.121,-13.259,-1.3449,-8.3238,15080
-2.5127,-10.773,10.017,4.8399,15081
-1.184,-10.96,11.29,8.3696,15082
16.479,14.958,17.952,11.219,15083
25.254,25.598,22.947,11.752,15084
26.515,33.311,28.585,17.542,15085
10.507,16.236,20.21,12,15086
11.942,21.441,19.619,7.8514,15087
-8.8303,-2.313,-4.4977,-11.964,15088
-11.561,5.3215,-17.993,-20.679,15089
-24.987,-11.135,-39.285,-43.353,15090
-22.019,-2.6184,-33.923,-39.999,15091
-30.425,-11.355,-36.698,-38.72,15092
-21.473,-2.6697,-30.494,-29.618,15093
-6.5622,4.2973,-21.717,-19.392,15094
16.088,18.297,7.6061,5.9787,15095
21.805,22.877,17.467,9.5132,15096
20.627,26.442,13.858,0.31766,15097
20.43,31.665,12.101,-0.49337,15098
7.1875,15.682,2.1409,-5.7301,15099
7.4446,25.375,-1.1696,-8.8309,15100
-4.429,12.09,-19.208,-26.074,15101
-1.0696,10.678,-13.565,-19.767,15102
-23.411,-18.207,-30.813,-30.145,15103
-32.199,-13.7,-38.494,-37.136,15104
-20.522,3.781,-10.178,-6.6388,15105
-20.014,-4.9758,-18.712,-14.614,15106
-11.432,6.8938,-16.781,-9.9487,15107
-18.948,5.954,-27.883,-14.987,15108
-20.253,5.4403,-27.214,-14.882,15109
-18.144,3.7548,-20.626,-9.6351,15110
-21.344,-0.94797,-24.164,-11.478,15111
-19.086,-0.3181,-20.382,-5.8334,15112
-22.664,0.55343,-21.749,-12.054,15113
-10.271,16.209,-15.153,-6.7149,15114
-11.385,4.9783,-23.474,-9.8699,15115
-12.919,10.409,-16.776,-0.80386,15116
-18.693,-0.49336,-16.703,0.02178,15117
-11.296,5.8982,-5.7084,8.1678,15118
-15.683,3.3208,-19.835,-4.6042,15119
-3.502,13.37,-11.147,0.74406,15120
-5.5808,8.2162,-5.3766,-0.89627,15121
-2.4277,16.966,6.639,3.9926,15122
-5.0252,11.465,-4.7793,-7.6534,15123
-4.6473,16.092,-3.0202,-6.7033,15124
-5.4809,19.491,1.7983,-5.5049,15125
0.21716,15.313,6.15,-4.3096,15126
9.9305,20.477,19.993,8.3094,15127
5.9459,17.404,16.364,8.2903,15128
10.799,23.078,21.713,17.312,15129
9.6088,15.369,20.335,19.384,15130
15.399,27.321,19.747,18.852,15131
1.5106,8.5781,6.9757,6.3824,15132
-1.4048,16.486,4.3112,2.9705,15133
-17.314,1.5977,-13.766,-8.6231,15134
-6.4161,11.666,1.2076,6.0287,15135
-7.3862,6.8538,-1.1509,1.5633,15136
-5.4104,13.213,-0.9004,1.5958,15137
-6.3549,12.193,-0.43517,0.042763,15138
12.633,27.369,19.532,16.18,15139
1.9815,13.189,10.86,10.373,15140
0.97636,10.996,10.13,6.8534,15141
6.1057,17.299,11.479,1.9593,15142
8.2052,19.612,17.472,11.034,15143
16.735,29.903,21.705,22.82,15144
11.109,19.58,14.525,18.115,15145
17.237,24.742,20.984,22.911,15146
6.9899,12.631,8.9558,11.72,15147
16.659,24.956,19.086,21.566,15148
-5.124,-5.3565,4.4185,10.272,15149
-6.6224,2.4153,0.15817,5.6004,15150
4.0108,19.611,-11.112,-8.4748,15151
17.148,37.369,7.0827,5.2588,15152
0.64897,9.6369,6.6147,2.4742,15153
5.2788,12.288,16.306,11.381,15154
2.3678,12.588,16.701,17.883,15155
2.5085,9.5358,19.004,22.826,15156
-1.0146,5.2954,17.83,20.192,15157
-6.635,1.6374,16.454,14.688,15158
-6.9521,3.9842,12.086,9.4904,15159
-6.4064,-6.5311,12.676,13.002,15160
0.36222,-9.8185,20.701,20.12,15161
-14.958,-32.428,2.9773,4.0727,15162
-5.8575,-18.349,5.7709,5.2935,15163
-5.5031,-7.3261,-0.53882,0.022714,15164
8.038,-16.333,10.158,10.221,15165
10.077,-54.286,11.391,9.6044,15166
36.03,-45.653,32.852,26.138,15167
42.569,-78.016,32.807,25.786,15168
58.285,-68.805,43.883,40.386,15169
62.447,-57.767,31.922,32.821,15170
54.281,-67.808,22.236,26.674,15171
57.657,-59.16,29.697,38.69,15172
61.758,-39.698,33.947,41.918,15173
41.649,-47.233,13.182,19.132,15174
28.617,-43.251,6.3471,14.1,15175
18.177,-36.694,1.92,9.9859,15176
6.9825,-46.223,-3.9729,3.7988,15177
14.473,-30.048,12.254,15.526,15178
4.1721,-38.354,6.3984,8.0974,15179
12.37,-24.997,16.222,10.444,15180
5.8726,-32.013,8.4991,1.7367,15181
6.0775,-20.743,9.9861,10.829,15182
2.0234,-26.354,6.7817,12.671,15183
17.458,-10.987,24.989,26.541,15184
1.7229,-23.35,2.8514,1.2022,15185
-3.0758,-14.548,-5.5143,-7.4493,15186
-16.87,-17.204,-19.608,-15.242,15187
-12.471,-14.063,-17.716,-6.8658,15188
-10.792,-13.291,-14.152,-3.7551,15189
-15.28,-10.577,-19.172,-11.686,15190
-11.659,-6.1903,-18.397,-15.456,15191
-11.189,-16.303,-6.1418,-4.0265,15192
-2.1305,-4.2987,7.035,9.8682,15193
-14.299,-8.7117,-14.231,-8.7451,15194
-11.883,-2.4946,-8.1553,-5.2167,15195
-20.745,-16.77,-9.4494,-6.6949,15196
-22.068,-11.121,-16.26,-13.384,15197
-27.497,-17.577,-26.42,-25.036,15198
-10.958,3.2031,-6.137,-6.4069,15199
-28.255,-16.278,-22.892,-22.531,15200
-19.723,-7.6783,-11.483,-13.773,15201
-16.768,-10.03,-8.3939,-8.5125,15202
-13.81,-10.052,-0.73747,-3.7425,15203
-11.806,-7.1957,-0.48091,-4.8024,15204
-7.408,-6.3663,-0.11894,-0.39727,15205
-1.4684,-1.0064,5.1811,5.2213,15206
-0.50735,3.9745,6.617,7.4357,15207
-3.2885,2.8177,1.7676,2.7891,15208
-7.7942,-4.8508,-8.608,-3.6331,15209
5.5597,10.394,5.4889,8.6614,15210
0.33858,1.9901,-0.90306,-0.95916,15211
1.4387,11.793,0.1794,-4.1898,15212
-25.379,-12.689,-21.873,-24.524,15213
-14.11,2.3643,-8.0876,-11.468,15214
-9.9646,4.9945,-1.1045,-6.4663,15215
-8.3202,10.599,0.090101,-3.2354,15216
-13.2,-2.0364,-7.3103,-5.918,15217
-3.3393,7.2282,3.4118,2.8606,15218
-5.0691,-4.1803,0.66307,-1.2174,15219
-0.66717,-2.1252,6.4487,6.9273,15220
-6.3572,-1.0175,-0.7508,1.84,15221
-10.89,-1.4421,-8.0997,-4.6974,15222
-7.2594,3.4514,-11.017,-8.5917,15223
-6.6812,-0.090194,-13.319,-11.656,15224
-2.1179,0.59958,-6.0931,-3.3801,15225
-14.783,-23.758,-9.2507,-5.6119,15226
4.1612,10.261,1.5623,0.66326,15227
7.8461,13.798,-7.0711,-7.4745,15228
13.658,17.245,9.143,11.69,15229
-0.23149,-0.74844,1.4344,7.6432,15230
-3.8233,1.3862,-0.84946,7.5935,15231
-16.175,-13.83,-20.772,-9.2367,15232
